Testing exp: 0.000000

-----
mkdir timedrun fake

Input(case 0): nx=32768, ny=32768, nt=200, leafmaxcol=8
Heat started...
Heat ended...

Heat
 dx =  0.000048
  dy =  0.000048
  dt =  0.000000
  Stability Value for explicit method must be > 0: 0.064855
 Options: granularity = 8
         nx          = 32768
         ny          = 32768
         nt          = 200

============================ Unprocessed Statistics ============================
TIPI	JPI	Uncore1	Uncore2
0.07184	0.00000000770998	30	30
0.06925	0.00000000768995	30	30
0.07180	0.00000000769799	30	30
0.06968	0.00000000772891	30	30
0.07233	0.00000000785669	30	30
0.07217	0.00000000767187	30	30
0.07105	0.00000000770728	30	30
0.07038	0.00000000768541	30	30
0.07067	0.00000000786110	30	30
0.06996	0.00000000770078	30	30
0.07061	0.00000000767781	30	30
0.06870	0.00000000753253	30	30
0.07012	0.00000000758214	30	30
0.06945	0.00000000767803	30	30
0.07107	0.00000000770104	30	30
0.06922	0.00000000765757	30	30
0.06797	0.00000000733546	30	30
0.06970	0.00000000767731	30	30
0.06993	0.00000000754950	30	30
0.06914	0.00000000751526	30	30
0.06911	0.00000000752838	30	30
0.07042	0.00000000765722	30	30
0.07017	0.00000000775288	30	30
0.07085	0.00000000763978	30	30
0.07002	0.00000000771735	30	30
0.07109	0.00000000770553	30	30
0.06823	0.00000000750828	30	30
0.06814	0.00000000740620	30	30
0.06849	0.00000000756857	30	30
0.06480	0.00000000703575	30	30
0.06519	0.00000000716391	30	30
0.06740	0.00000000731866	30	30
0.06718	0.00000000728379	30	30
0.06552	0.00000000715024	30	30
0.06845	0.00000000745601	30	30
0.06794	0.00000000739077	30	30
0.06444	0.00000000695540	30	30
0.06712	0.00000000755461	30	30
0.06552	0.00000000708851	30	30
0.06503	0.00000000717949	30	30
0.06635	0.00000000739919	30	30
0.06154	0.00000000676565	30	30
0.06337	0.00000000698304	30	30
0.06207	0.00000000682294	30	30
0.06048	0.00000000499646	30	30
0.06695	0.00000000345750	30	30
0.06606	0.00000000357650	30	30
0.06817	0.00000000351453	30	30
0.06614	0.00000000359058	30	30
0.06719	0.00000000347481	30	30
0.06596	0.00000000352487	30	30
0.06712	0.00000000352952	30	30
0.06620	0.00000000343365	30	30
0.06570	0.00000000358381	30	30
0.06648	0.00000000345260	30	30
0.06537	0.00000000353461	30	30
0.06371	0.00000000332425	30	30
0.06525	0.00000000348561	30	30
0.06484	0.00000000347010	30	30
0.06538	0.00000000342753	30	30
0.06495	0.00000000340982	30	30
0.06417	0.00000000352127	30	30
0.06511	0.00000000340194	30	30
0.06708	0.00000000360818	30	30
0.06704	0.00000000347296	30	30
0.06725	0.00000000356178	30	30
0.06615	0.00000000353776	30	30
0.06659	0.00000000347082	30	30
0.06646	0.00000000347567	30	30
0.06668	0.00000000362182	30	30
0.06732	0.00000000348432	30	30
0.06633	0.00000000361035	30	30
0.06704	0.00000000346766	30	30
0.06605	0.00000000343243	30	30
0.06730	0.00000000365644	30	30
0.06648	0.00000000347583	30	30
0.06643	0.00000000344713	30	30
0.06520	0.00000000357877	30	30
0.06499	0.00000000339017	30	30
0.06298	0.00000000330968	30	30
0.06662	0.00000000362326	30	30
0.06669	0.00000000344552	30	30
0.06746	0.00000000366494	30	30
0.06644	0.00000000346131	30	30
0.06674	0.00000000363793	30	30
0.06635	0.00000000347111	30	30
0.06710	0.00000000349302	30	30
0.06700	0.00000000363159	30	30
0.06687	0.00000000348695	30	30
0.06531	0.00000000341875	30	30
0.06642	0.00000000359548	30	30
0.06613	0.00000000344851	30	30
0.06633	0.00000000354329	30	30
0.06520	0.00000000349431	30	30
0.06544	0.00000000340973	30	30
0.06505	0.00000000354313	30	30
0.06357	0.00000000335634	30	30
0.06413	0.00000000341997	30	30
0.06715	0.00000000362804	30	30
0.06705	0.00000000351291	30	30
0.06725	0.00000000356062	30	30
0.06631	0.00000000345561	30	30
0.06717	0.00000000363278	30	30
0.06626	0.00000000347448	30	30
0.06716	0.00000000356089	30	30
0.06735	0.00000000354463	30	30
0.06643	0.00000000347452	30	30
0.06568	0.00000000358211	30	30
0.06629	0.00000000346392	30	30
0.06545	0.00000000343716	30	30
0.06584	0.00000000356946	30	30
0.06535	0.00000000343023	30	30
0.06528	0.00000000340457	30	30
0.06485	0.00000000355011	30	30
0.06327	0.00000000336507	30	30
0.06638	0.00000000362325	30	30
0.06730	0.00000000347038	30	30
0.06699	0.00000000350076	30	30
0.06689	0.00000000366399	30	30
0.06673	0.00000000346905	30	30
0.06603	0.00000000354474	30	30
0.06620	0.00000000354347	30	30
0.06695	0.00000000345517	30	30
0.06652	0.00000000362555	30	30
0.06627	0.00000000344792	30	30
0.06604	0.00000000346889	30	30
0.06643	0.00000000362239	30	30
0.06667	0.00000000347319	30	30
0.06603	0.00000000344161	30	30
0.06485	0.00000000355716	30	30
0.06447	0.00000000337471	30	30
0.06363	0.00000000345993	30	30
0.06542	0.00000000352859	30	30
0.06683	0.00000000346919	30	30
0.06738	0.00000000360635	30	30
0.06719	0.00000000354920	30	30
0.06618	0.00000000345804	30	30
0.06745	0.00000000368454	30	30
0.06617	0.00000000346367	30	30
0.06725	0.00000000348782	30	30
0.06730	0.00000000366249	30	30
0.06714	0.00000000349903	30	30
0.06620	0.00000000347988	30	30
0.06670	0.00000000362797	30	30
0.06600	0.00000000343541	30	30
0.06638	0.00000000344373	30	30
0.06586	0.00000000359461	30	30
0.06586	0.00000000343328	30	30
0.06532	0.00000000358285	30	30
0.06349	0.00000000336171	30	30
0.06616	0.00000000354892	30	30
0.06734	0.00000000358390	30	30
0.06714	0.00000000349906	30	30
0.06704	0.00000000359217	30	30
0.06637	0.00000000354733	30	30
0.06673	0.00000000348483	30	30
0.06633	0.00000000363177	30	30
0.06709	0.00000000348555	30	30
0.06651	0.00000000354745	30	30
0.06662	0.00000000356061	30	30
0.06685	0.00000000346252	30	30
0.06587	0.00000000360931	30	30
0.06579	0.00000000343457	30	30
0.06577	0.00000000343844	30	30
0.06463	0.00000000356064	30	30
0.06386	0.00000000336388	30	30
0.06268	0.00000000330450	30	30
0.06498	0.00000000362703	30	30
0.06689	0.00000000348575	30	30
0.06722	0.00000000358692	30	30
0.06666	0.00000000353766	30	30
0.06628	0.00000000345630	30	30
0.06684	0.00000000365116	30	30
0.06606	0.00000000346491	30	30
0.06665	0.00000000352682	30	30
0.06617	0.00000000353849	30	30
0.06673	0.00000000347385	30	30
0.06574	0.00000000360116	30	30
0.06583	0.00000000344117	30	30
0.06659	0.00000000345106	30	30
0.06656	0.00000000361755	30	30
0.06574	0.00000000343276	30	30
0.06611	0.00000000352860	30	30
0.06410	0.00000000346218	30	30
0.06432	0.00000000343468	30	30
0.06627	0.00000000361510	30	30
0.06690	0.00000000347898	30	30
0.06738	0.00000000351027	30	30
0.06708	0.00000000366767	30	30
0.06621	0.00000000346075	30	30
0.06686	0.00000000358283	30	30
0.06623	0.00000000353477	30	30
0.06735	0.00000000349882	30	30
0.06677	0.00000000363992	30	30
0.06576	0.00000000343043	30	30
0.06639	0.00000000348300	30	30
0.06510	0.00000000357124	30	30
0.06514	0.00000000341975	30	30
0.06650	0.00000000355701	30	30
0.06661	0.00000000352878	30	30
0.06473	0.00000000340604	30	30
0.06395	0.00000000347955	30	30
0.06529	0.00000000353017	30	30
0.06674	0.00000000346841	30	30
0.06762	0.00000000363265	30	30
0.06680	0.00000000346223	30	30
0.06630	0.00000000362200	30	30
0.06711	0.00000000347877	30	30
0.06602	0.00000000353580	30	30
0.06691	0.00000000354644	30	30
0.06630	0.00000000346202	30	30
0.06651	0.00000000362803	30	30
0.06636	0.00000000346597	30	30
0.06707	0.00000000348003	30	30
0.06527	0.00000000358529	30	30
0.06623	0.00000000345617	30	30
0.06650	0.00000000363527	30	30
0.06433	0.00000000339787	30	30
0.06466	0.00000000337734	30	30
0.06370	0.00000000353293	30	30
0.06648	0.00000000345107	30	30
0.06717	0.00000000362732	30	30
0.06692	0.00000000348803	30	30
0.06728	0.00000000368042	30	30
0.06618	0.00000000347974	30	30
0.06701	0.00000000350722	30	30
0.06637	0.00000000364829	30	30
0.06759	0.00000000349973	30	30
0.06665	0.00000000362236	30	30
0.06592	0.00000000343200	30	30
0.06571	0.00000000343268	30	30
0.06614	0.00000000360256	30	30
0.06558	0.00000000341179	30	30
0.06493	0.00000000358122	30	30
0.06448	0.00000000339217	30	30
0.06409	0.00000000340039	30	30
0.06302	0.00000000347139	30	30
0.06674	0.00000000346598	30	30
0.06621	0.00000000360908	30	30
0.06787	0.00000000351785	30	30
0.06662	0.00000000356049	30	30
0.06674	0.00000000358316	30	30
0.06696	0.00000000347910	30	30
0.06642	0.00000000365042	30	30
0.06708	0.00000000348645	30	30
0.06743	0.00000000359063	30	30
0.06700	0.00000000357674	30	30
0.06618	0.00000000344617	30	30
0.06714	0.00000000363011	30	30
0.06590	0.00000000344416	30	30
0.06699	0.00000000364198	30	30
0.06552	0.00000000342856	30	30
0.06579	0.00000000343703	30	30
0.06564	0.00000000360837	30	30
0.06294	0.00000000335741	30	30
0.06614	0.00000000362032	30	30
0.06699	0.00000000348085	30	30
0.06712	0.00000000350809	30	30
0.06755	0.00000000367972	30	30
0.06591	0.00000000345891	30	30
0.06710	0.00000000351589	30	30
0.06626	0.00000000362723	30	30
0.06755	0.00000000350814	30	30
0.06615	0.00000000356696	30	30
0.06672	0.00000000357106	30	30
0.06608	0.00000000345944	30	30
0.06609	0.00000000354663	30	30
0.06708	0.00000000359234	30	30
0.06582	0.00000000343744	30	30
0.06657	0.00000000365369	30	30
0.06391	0.00000000337188	30	30
0.06204	0.00000000332934	30	30
0.06702	0.00000000364305	30	30
0.06615	0.00000000344530	30	30
0.06774	0.00000000366657	30	30
0.06644	0.00000000347695	30	30
0.06672	0.00000000348232	30	30
0.06632	0.00000000362407	30	30
0.06666	0.00000000348458	30	30
0.06681	0.00000000346214	30	30
0.06669	0.00000000363367	30	30
0.06665	0.00000000345854	30	30
0.06585	0.00000000359956	30	30
0.06633	0.00000000345936	30	30
0.06535	0.00000000342884	30	30
0.06646	0.00000000364160	30	30
0.06652	0.00000000348138	30	30
0.06483	0.00000000341759	30	30
0.06310	0.00000000348318	30	30
0.06409	0.00000000341706	30	30
0.06637	0.00000000346055	30	30
0.06730	0.00000000363572	30	30
0.06689	0.00000000347769	30	30
0.06742	0.00000000369339	30	30
0.06671	0.00000000350109	30	30
0.06783	0.00000000353711	30	30
0.06650	0.00000000364923	30	30
0.06863	0.00000000355414	30	30
0.06671	0.00000000367425	30	30
0.06743	0.00000000351366	30	30
0.06686	0.00000000355363	30	30
0.06697	0.00000000359464	30	30
0.06672	0.00000000348189	30	30
0.06643	0.00000000364013	30	30
0.06699	0.00000000351363	30	30
0.06500	0.00000000339487	30	30
0.06232	0.00000000351015	30	30
0.06593	0.00000000352123	30	30
0.06674	0.00000000344780	30	30
0.06770	0.00000000365279	30	30
0.06775	0.00000000352583	30	30
0.06630	0.00000000364123	30	30
0.06714	0.00000000347835	30	30
0.06614	0.00000000362549	30	30
0.06657	0.00000000345106	30	30
0.06582	0.00000000342450	30	30
0.06623	0.00000000362370	30	30
0.06596	0.00000000342386	30	30
0.06652	0.00000000364415	30	30
0.06613	0.00000000345424	30	30
0.06603	0.00000000352089	30	30
0.06588	0.00000000352066	30	30
0.06510	0.00000000341057	30	30
0.06401	0.00000000344473	30	30
0.06404	0.00000000347678	30	30
0.06621	0.00000000353975	30	30
0.06704	0.00000000357464	30	30
0.06721	0.00000000348825	30	30
0.06721	0.00000000367306	30	30
0.06615	0.00000000347816	30	30
0.06701	0.00000000350051	30	30
0.06612	0.00000000363068	30	30
0.06769	0.00000000351714	30	30
0.06642	0.00000000356273	30	30
0.06672	0.00000000357997	30	30
0.06619	0.00000000346314	30	30
0.06544	0.00000000357753	30	30
0.06641	0.00000000349237	30	30
0.06532	0.00000000343559	30	30
0.06515	0.00000000358206	30	30
0.06307	0.00000000333530	30	30
0.06082	0.00000000330564	30	30
0.06696	0.00000000352842	30	30
0.06662	0.00000000362167	30	30
0.06762	0.00000000349894	30	30
0.06673	0.00000000347578	30	30
0.06640	0.00000000364642	30	30
0.06664	0.00000000347540	30	30
0.06627	0.00000000362956	30	30
0.06716	0.00000000347914	30	30
0.06588	0.00000000350908	30	30
0.06566	0.00000000350081	30	30
0.06568	0.00000000343900	30	30
0.06668	0.00000000366540	30	30
0.06647	0.00000000347840	30	30
0.06566	0.00000000342621	30	30
0.06426	0.00000000353920	30	30
0.06467	0.00000000341160	30	30
0.06379	0.00000000335905	30	30
0.06308	0.00000000353459	30	30
0.06655	0.00000000345516	30	30
0.06726	0.00000000362640	30	30
0.06701	0.00000000349728	30	30
0.06732	0.00000000367569	30	30
0.06589	0.00000000345808	30	30
0.06715	0.00000000352278	30	30
0.06621	0.00000000363728	30	30
0.06801	0.00000000351918	30	30
0.06655	0.00000000362835	30	30
0.06675	0.00000000345971	30	30
0.06618	0.00000000360219	30	30
0.06617	0.00000000345715	30	30
0.06693	0.00000000363399	30	30
0.06651	0.00000000345095	30	30
0.06566	0.00000000360522	30	30
0.06517	0.00000000346215	30	30
0.06187	0.00000000332425	30	30
0.06693	0.00000000364481	30	30
0.06617	0.00000000345215	30	30
0.06789	0.00000000352860	30	30
0.06660	0.00000000363683	30	30
0.06645	0.00000000348602	30	30
0.06644	0.00000000355107	30	30
0.06643	0.00000000357453	30	30
0.06681	0.00000000345377	30	30
0.06634	0.00000000362413	30	30
0.06623	0.00000000342848	30	30
0.06594	0.00000000353726	30	30
0.06620	0.00000000356649	30	30
0.06638	0.00000000345575	30	30
0.06660	0.00000000364978	30	30
0.06631	0.00000000345515	30	30
0.06489	0.00000000340844	30	30
0.06295	0.00000000351055	30	30
0.06414	0.00000000336464	30	30
0.06673	0.00000000363021	30	30
0.06685	0.00000000347497	30	30
0.06671	0.00000000358722	30	30
0.06710	0.00000000357980	30	30
0.06624	0.00000000345475	30	30
0.06697	0.00000000368208	30	30
0.06619	0.00000000346189	30	30
0.06744	0.00000000367328	30	30
0.06616	0.00000000347862	30	30
0.06571	0.00000000343677	30	30
0.06524	0.00000000357998	30	30
0.06577	0.00000000345620	30	30
0.06680	0.00000000362916	30	30
0.06554	0.00000000343990	30	30
0.06590	0.00000000344400	30	30
0.06434	0.00000000354215	30	30
0.06206	0.00000000335373	30	30
0.06740	0.00000000365586	30	30
0.06571	0.00000000342926	30	30
0.06860	0.00000000355174	30	30
0.06618	0.00000000363665	30	30
0.06723	0.00000000350558	30	30
0.06646	0.00000000361593	30	30
0.06690	0.00000000350061	30	30
0.06713	0.00000000363537	30	30
0.06685	0.00000000347620	30	30
0.06576	0.00000000359901	30	30
0.06618	0.00000000345593	30	30
0.06663	0.00000000353524	30	30
0.06645	0.00000000352837	30	30
0.06630	0.00000000345875	30	30
0.06565	0.00000000357600	30	30
0.06507	0.00000000341958	30	30
0.06385	0.00000000353281	30	30
0.06428	0.00000000343957	30	30
0.06754	0.00000000353029	30	30
0.06693	0.00000000365912	30	30
0.06691	0.00000000349147	30	30
0.06652	0.00000000348918	30	30
0.06655	0.00000000363842	30	30
0.06690	0.00000000351295	30	30
0.06637	0.00000000364661	30	30
0.06736	0.00000000350258	30	30
0.06573	0.00000000347301	30	30
0.06462	0.00000000356173	30	30
0.06629	0.00000000348594	30	30
0.06605	0.00000000345146	30	30
0.06519	0.00000000357810	30	30
0.06514	0.00000000341834	30	30
0.06447	0.00000000354097	30	30
0.06482	0.00000000339545	30	30
0.06330	0.00000000341174	30	30
0.06733	0.00000000365413	30	30
0.06607	0.00000000351460	30	30
0.06829	0.00000000363248	30	30
0.06623	0.00000000347699	30	30
0.06728	0.00000000366990	30	30
0.06607	0.00000000346644	30	30
0.06713	0.00000000349205	30	30
0.06677	0.00000000363103	30	30
0.06706	0.00000000349324	30	30
0.06576	0.00000000359816	30	30
0.06611	0.00000000345729	30	30
0.06566	0.00000000345131	30	30
0.06495	0.00000000357293	30	30
0.06580	0.00000000343750	30	30
0.06649	0.00000000356566	30	30
0.06556	0.00000000351733	30	30
0.06396	0.00000000337253	30	30
0.06418	0.00000000352432	30	30
0.06716	0.00000000358271	30	30
0.06697	0.00000000352347	30	30
0.06717	0.00000000367869	30	30
0.06647	0.00000000349541	30	30
0.06649	0.00000000348838	30	30
0.06645	0.00000000365996	30	30
0.06615	0.00000000347175	30	30
0.06791	0.00000000351554	30	30
0.06606	0.00000000361887	30	30
0.06598	0.00000000346943	30	30
0.06666	0.00000000364064	30	30
0.06643	0.00000000350251	30	30
