
-----
mkdir timedrun fake

MiniFE Mini-App, OpenMP Peer Implementation
Creating OpenMP Thread Pool...
Counted: 20 threads.
Running MiniFE Mini-App...
      creating/filling mesh...0.843104s, total time: 0.843104
generating matrix structure...29.8703s, total time: 30.7134
         assembling FE data...10.7959s, total time: 41.5093
      imposing Dirichlet BC...11.8787s, total time: 53.388
      imposing Dirichlet BC...4.29337s, total time: 57.6814
making matrix indices local...0s, total time: 57.6814
Starting CG solver ... 
Initial Residual = 513
Iteration = 20   Residual = 0.0748219
Iteration = 40   Residual = 0.0356161
Iteration = 60   Residual = 0.0852717
Iteration = 80   Residual = 0.0169266
Iteration = 100   Residual = 0.0667704
Iteration = 120   Residual = 0.0106177
Iteration = 140   Residual = 0.0089821
Iteration = 160   Residual = 0.00739304
Iteration = 180   Residual = 0.00632555
Iteration = 200   Residual = 0.00539689
Final Resid Norm: 0.00539689

============================ Unprocessed Statistics ============================
TIPI	JPI	Uncore1	Uncore2
0.11335	0.00000000426008	30	30
0.11345	0.00000000422988	30	30
0.11348	0.00000000424596	30	30
0.11345	0.00000000427285	30	30
0.11392	0.00000000423773	30	30
0.11351	0.00000000421733	30	30
0.11318	0.00000000423703	30	30
0.11375	0.00000000425522	30	30
0.11340	0.00000000423409	30	30
0.11370	0.00000000432095	30	30
0.11320	0.00000000423651	30	30
0.11363	0.00000000433989	30	30
0.11347	0.00000000420226	30	30
0.08176	0.00000000373151	30	30
0.10227	0.00000000451417	30	30
0.13851	0.00000000733877	30	30
0.10687	0.00000000532815	30	30
0.11522	0.00000000623141	30	30
0.11269	0.00000000442425	30	30
0.11365	0.00000000426792	30	30
0.11330	0.00000000425199	30	30
0.11358	0.00000000426515	30	30
0.11377	0.00000000425083	30	30
0.11313	0.00000000422893	30	30
0.11391	0.00000000423475	30	30
0.11336	0.00000000423919	30	30
0.11346	0.00000000444219	30	30
0.11354	0.00000000424539	30	30
0.11343	0.00000000424361	30	30
0.11351	0.00000000425746	30	30
0.11332	0.00000000422077	30	30
0.11363	0.00000000422930	30	30
0.06202	0.00000000349326	30	30
0.13484	0.00000000614032	30	30
0.13807	0.00000000739992	30	30
0.09289	0.00000000437312	30	30
0.12792	0.00000000653762	30	30
0.11324	0.00000000422695	30	30
0.11348	0.00000000426511	30	30
0.11349	0.00000000425968	30	30
0.11352	0.00000000427058	30	30
0.11383	0.00000000424607	30	30
0.11356	0.00000000422960	30	30
0.11327	0.00000000424581	30	30
0.11356	0.00000000424876	30	30
0.11352	0.00000000443878	30	30
0.11314	0.00000000425193	30	30
0.11381	0.00000000425456	30	30
0.11348	0.00000000423668	30	30
0.11341	0.00000000426497	30	30
0.10257	0.00000000408306	30	30
0.07781	0.00000000402001	30	30
0.13598	0.00000000715061	30	30
0.13589	0.00000000740132	30	30
0.10307	0.00000000474059	30	30
0.11738	0.00000000475181	30	30
0.11299	0.00000000426951	30	30
0.11359	0.00000000436228	30	30
0.11347	0.00000000436622	30	30
0.11351	0.00000000425730	30	30
0.11377	0.00000000427037	30	30
0.11352	0.00000000422814	30	30
0.11358	0.00000000426261	30	30
0.11333	0.00000000424713	30	30
0.11348	0.00000000424020	30	30
0.11355	0.00000000423466	30	30
0.11330	0.00000000426119	30	30
0.11365	0.00000000443852	30	30
0.11375	0.00000000423697	30	30
0.11079	0.00000000425958	30	30
0.14121	0.00000000664818	30	30
0.14012	0.00000000785583	30	30
0.09511	0.00000000446614	30	30
0.12015	0.00000000535265	30	30
0.11364	0.00000000431236	30	30
0.11434	0.00000000432862	30	30
0.11455	0.00000000432790	30	30
0.11458	0.00000000442885	30	30
0.11451	0.00000000439126	30	30
0.11430	0.00000000431033	30	30
0.11457	0.00000000431300	30	30
0.11355	0.00000000422433	30	30
0.11332	0.00000000425520	30	30
0.11367	0.00000000424662	30	30
0.11346	0.00000000444921	30	30
0.11328	0.00000000424505	30	30
0.11478	0.00000000433143	30	30
0.09099	0.00000000392240	30	30
0.13537	0.00000000542080	30	30
0.13916	0.00000000744591	30	30
0.09853	0.00000000477543	30	30
0.13527	0.00000000692627	30	30
0.11319	0.00000000424788	30	30
0.11352	0.00000000428187	30	30
0.11353	0.00000000426411	30	30
0.11337	0.00000000428823	30	30
0.11391	0.00000000426220	30	30
0.11362	0.00000000423829	30	30
0.11333	0.00000000435096	30	30
0.11356	0.00000000436462	30	30
0.11352	0.00000000424626	30	30
0.11342	0.00000000425787	30	30
0.11351	0.00000000425309	30	30
0.11359	0.00000000427721	30	30
