
-----
mkdir timedrun fake

SOR: size=32768, num_iterations=200
SOR started..
SOR ended..

============================ Unprocessed Statistics ============================
TIPI	JPI	Uncore1	Uncore2
0.03252	0.00000002315358	30	30
0.03314	0.00000002261932	30	30
0.03344	0.00000002205808	30	30
0.03213	0.00000002203486	30	30
0.03389	0.00000002349801	30	30
0.03313	0.00000002267435	30	30
0.03367	0.00000002248550	30	30
0.03366	0.00000002254835	30	30
0.03378	0.00000002313772	30	30
0.03373	0.00000002320830	30	30
0.03382	0.00000002249938	30	30
0.03368	0.00000002252660	30	30
0.03385	0.00000002316269	30	30
0.03380	0.00000002316851	30	30
0.03354	0.00000002323458	30	30
0.03390	0.00000002319901	30	30
0.03231	0.00000002136038	30	30
0.03359	0.00000002300888	30	30
0.03422	0.00000002308103	30	30
0.03341	0.00000002292385	30	30
0.03383	0.00000002280685	30	30
0.03366	0.00000002267789	30	30
0.03401	0.00000002323136	30	30
0.03374	0.00000002325804	30	30
0.03368	0.00000002277611	30	30
0.03385	0.00000002275100	30	30
0.03384	0.00000002342196	30	30
0.03400	0.00000002330862	30	30
0.03383	0.00000002223346	30	30
0.03405	0.00000002315830	30	30
0.03375	0.00000002327937	30	30
0.03358	0.00000002299902	30	30
0.03353	0.00000002325449	30	30
0.03355	0.00000002223338	30	30
0.03378	0.00000002330369	30	30
0.03360	0.00000002332313	30	30
0.03375	0.00000002212999	30	30
0.03378	0.00000002326556	30	30
0.03366	0.00000002319882	30	30
0.03358	0.00000002320003	30	30
0.03356	0.00000002231257	30	30
0.03303	0.00000002272890	30	30
0.03369	0.00000002314879	30	30
0.03369	0.00000002321270	30	30
0.03375	0.00000002325008	30	30
0.03399	0.00000002238622	30	30
0.03413	0.00000002332409	30	30
0.03314	0.00000002290188	30	30
0.03362	0.00000002341469	30	30
0.03366	0.00000002222846	30	30
0.03354	0.00000002327144	30	30
0.03386	0.00000002333104	30	30
0.03383	0.00000002340790	30	30
0.03366	0.00000002217854	30	30
0.03365	0.00000002316410	30	30
0.03273	0.00000002261964	30	30
0.03358	0.00000002334267	30	30
0.03367	0.00000002281519	30	30
0.03390	0.00000002275338	30	30
0.03414	0.00000002346487	30	30
0.03315	0.00000002295156	30	30
0.03339	0.00000002205425	30	30
0.03347	0.00000002313809	30	30
0.03374	0.00000002320235	30	30
0.03387	0.00000002335092	30	30
0.03375	0.00000002262173	30	30
0.03375	0.00000002271479	30	30
0.03388	0.00000002323491	30	30
0.03219	0.00000002235488	30	30
0.03379	0.00000002219884	30	30
0.03384	0.00000002344563	30	30
0.03372	0.00000002343058	30	30
0.03398	0.00000002264611	30	30
0.03298	0.00000002217722	30	30
0.03286	0.00000002281807	30	30
0.03390	0.00000002342091	30	30
0.03395	0.00000002228664	30	30
0.03363	0.00000002315214	30	30
0.03397	0.00000002359708	30	30
0.03387	0.00000002256033	30	30
0.03248	0.00000002200485	30	30
0.03286	0.00000002275194	30	30
0.03325	0.00000002224024	30	30
0.03379	0.00000002309399	30	30
0.03323	0.00000002303154	30	30
0.03326	0.00000002289920	30	30
0.03170	0.00000002123091	30	30
0.02800	0.00000002130932	30	30
0.02316	0.00000000515293	30	30
0.02443	0.00000000430501	30	30
0.02434	0.00000000428658	30	30
0.02453	0.00000000440080	30	30
0.02444	0.00000000440570	30	30
0.02460	0.00000000417276	30	30
0.02476	0.00000000441513	30	30
0.02447	0.00000000439252	30	30
0.02457	0.00000000420458	30	30
0.02448	0.00000000441052	30	30
0.02479	0.00000000441008	30	30
0.02490	0.00000000429259	30	30
0.02492	0.00000000442009	30	30
0.02459	0.00000000418570	30	30
0.02533	0.00000000443182	30	30
0.02503	0.00000000442191	30	30
0.02531	0.00000000421957	30	30
0.02451	0.00000000439554	30	30
0.02437	0.00000000437837	30	30
0.02463	0.00000000429701	30	30
0.02449	0.00000000426882	30	30
0.02477	0.00000000441720	30	30
0.02446	0.00000000440988	30	30
0.02464	0.00000000423357	30	30
0.02460	0.00000000440805	30	30
0.02465	0.00000000441479	30	30
0.02455	0.00000000420045	30	30
0.02499	0.00000000442504	30	30
0.02491	0.00000000445448	30	30
0.02480	0.00000000421325	30	30
0.02486	0.00000000442358	30	30
0.02564	0.00000000446051	30	30
0.02520	0.00000000437292	30	30
0.02455	0.00000000427156	30	30
0.02443	0.00000000438730	30	30
0.02451	0.00000000439162	30	30
0.02457	0.00000000421450	30	30
0.02480	0.00000000442217	30	30
0.02446	0.00000000442177	30	30
0.02469	0.00000000422531	30	30
0.02485	0.00000000443207	30	30
0.02517	0.00000000444323	30	30
0.02497	0.00000000422102	30	30
0.02497	0.00000000443123	30	30
0.02478	0.00000000442032	30	30
0.02526	0.00000000421365	30	30
0.02559	0.00000000446583	30	30
0.02528	0.00000000444302	30	30
0.02561	0.00000000437750	30	30
0.02441	0.00000000428956	30	30
0.02429	0.00000000438577	30	30
0.02449	0.00000000442306	30	30
0.02456	0.00000000418899	30	30
0.02454	0.00000000439693	30	30
0.02440	0.00000000441465	30	30
0.02439	0.00000000417276	30	30
0.02452	0.00000000441786	30	30
0.02448	0.00000000441603	30	30
0.02511	0.00000000423611	30	30
0.02469	0.00000000441907	30	30
0.02497	0.00000000442757	30	30
0.02469	0.00000000441590	30	30
0.02516	0.00000000423480	30	30
0.02529	0.00000000444722	30	30
0.02543	0.00000000448117	30	30
0.02491	0.00000000421145	30	30
0.02445	0.00000000439453	30	30
0.02448	0.00000000437773	30	30
0.02446	0.00000000416824	30	30
0.02431	0.00000000439256	30	30
0.02450	0.00000000438715	30	30
0.02442	0.00000000417195	30	30
0.02438	0.00000000437703	30	30
0.02457	0.00000000439499	30	30
0.02473	0.00000000438677	30	30
0.02517	0.00000000422613	30	30
0.02506	0.00000000443238	30	30
0.02471	0.00000000441422	30	30
0.02467	0.00000000420072	30	30
0.02509	0.00000000443234	30	30
0.02544	0.00000000443565	30	30
0.02489	0.00000000424762	30	30
0.02462	0.00000000439545	30	30
0.02491	0.00000000442239	30	30
0.02449	0.00000000428878	30	30
0.02469	0.00000000430333	30	30
0.02463	0.00000000441171	30	30
0.02450	0.00000000441910	30	30
0.02452	0.00000000421288	30	30
0.02435	0.00000000442101	30	30
0.02456	0.00000000441056	30	30
0.02461	0.00000000419640	30	30
0.02471	0.00000000443256	30	30
0.02507	0.00000000444250	30	30
0.02491	0.00000000420157	30	30
0.02506	0.00000000443942	30	30
0.02516	0.00000000443342	30	30
0.02538	0.00000000424752	30	30
0.02433	0.00000000437444	30	30
0.02459	0.00000000438108	30	30
0.02442	0.00000000429940	30	30
0.02431	0.00000000427761	30	30
0.02483	0.00000000441028	30	30
0.02464	0.00000000440405	30	30
0.02498	0.00000000421690	30	30
0.02505	0.00000000442425	30	30
0.02487	0.00000000443772	30	30
0.02449	0.00000000419961	30	30
0.02460	0.00000000442781	30	30
0.02463	0.00000000441406	30	30
0.02458	0.00000000419034	30	30
0.02469	0.00000000442120	30	30
0.02528	0.00000000443380	30	30
0.02537	0.00000000426251	30	30
0.02449	0.00000000440252	30	30
0.02443	0.00000000441505	30	30
0.02446	0.00000000439828	30	30
0.02447	0.00000000419597	30	30
0.02441	0.00000000438316	30	30
0.02477	0.00000000439871	30	30
0.02454	0.00000000420540	30	30
0.02449	0.00000000440607	30	30
0.02455	0.00000000442178	30	30
0.02514	0.00000000420839	30	30
0.02476	0.00000000438739	30	30
0.02473	0.00000000441411	30	30
0.02478	0.00000000428879	30	30
0.02536	0.00000000434903	30	30
0.02509	0.00000000445314	30	30
0.02530	0.00000000446453	30	30
0.02454	0.00000000417848	30	30
0.02467	0.00000000440271	30	30
0.02442	0.00000000440977	30	30
0.02458	0.00000000418814	30	30
0.02437	0.00000000440142	30	30
0.02455	0.00000000440987	30	30
0.02457	0.00000000420731	30	30
0.02476	0.00000000443617	30	30
0.02495	0.00000000442688	30	30
0.02458	0.00000000421241	30	30
0.02490	0.00000000442014	30	30
0.02487	0.00000000441865	30	30
0.02505	0.00000000433453	30	30
0.02503	0.00000000431747	30	30
0.02530	0.00000000443942	30	30
0.02548	0.00000000433915	30	30
0.02499	0.00000000435784	30	30
0.02439	0.00000000439211	30	30
0.02458	0.00000000439547	30	30
0.02445	0.00000000418114	30	30
0.02438	0.00000000438873	30	30
0.02473	0.00000000440330	30	30
0.02440	0.00000000419790	30	30
0.02465	0.00000000439380	30	30
0.02485	0.00000000445315	30	30
0.02480	0.00000000430819	30	30
0.02540	0.00000000436321	30	30
0.02512	0.00000000441680	30	30
0.02482	0.00000000423130	30	30
0.02528	0.00000000445434	30	30
0.02521	0.00000000443656	30	30
0.02549	0.00000000446468	30	30
0.02510	0.00000000425081	30	30
0.02454	0.00000000439419	30	30
0.02454	0.00000000440863	30	30
0.02439	0.00000000418384	30	30
0.02441	0.00000000438490	30	30
0.02455	0.00000000439987	30	30
0.02452	0.00000000420195	30	30
0.02463	0.00000000439857	30	30
0.02447	0.00000000440886	30	30
0.02472	0.00000000422585	30	30
0.02451	0.00000000442463	30	30
0.02446	0.00000000442333	30	30
0.02476	0.00000000431969	30	30
0.02486	0.00000000431876	30	30
0.02489	0.00000000443414	30	30
0.02497	0.00000000442488	30	30
0.02525	0.00000000427851	30	30
0.02449	0.00000000439315	30	30
0.02443	0.00000000442307	30	30
0.02434	0.00000000421014	30	30
0.02442	0.00000000440808	30	30
0.02464	0.00000000441858	30	30
0.02473	0.00000000421698	30	30
0.02461	0.00000000442845	30	30
0.02500	0.00000000441912	30	30
0.02487	0.00000000423903	30	30
