Testing exp: 0.000000

-----
mkdir timedrun fake

Input(case 0): nx=32768, ny=32768, nt=200, leafmaxcol=8
Heat started...
Heat ended...

Heat
 dx =  0.000048
  dy =  0.000048
  dt =  0.000000
  Stability Value for explicit method must be > 0: 0.064855
 Options: granularity = 8
         nx          = 32768
         ny          = 32768
         nt          = 200

============================ Unprocessed Statistics ============================
TIPI	JPI	Uncore1	Uncore2
0.07078	0.00000000769005	30	30
0.06935	0.00000000792400	30	30
0.07164	0.00000000776995	30	30
0.06915	0.00000000793726	30	30
0.06988	0.00000000776015	30	30
0.07022	0.00000000778078	30	30
0.07038	0.00000000776597	30	30
0.06972	0.00000000775233	30	30
0.07084	0.00000000778999	30	30
0.06962	0.00000000775248	30	30
0.07052	0.00000000781363	30	30
0.06926	0.00000000791486	30	30
0.07029	0.00000000767017	30	30
0.06885	0.00000000768999	30	30
0.07064	0.00000000780315	30	30
0.07028	0.00000000775849	30	30
0.06859	0.00000000763411	30	30
0.07031	0.00000000775121	30	30
0.06920	0.00000000764382	30	30
0.07163	0.00000000778777	30	30
0.06904	0.00000000767628	30	30
0.07027	0.00000000776642	30	30
0.06821	0.00000000754174	30	30
0.06896	0.00000000760911	30	30
0.06895	0.00000000761291	30	30
0.06887	0.00000000755049	30	30
0.07147	0.00000000765325	30	30
0.06979	0.00000000754304	30	30
0.06777	0.00000000721390	30	30
0.06658	0.00000000698855	30	30
0.06647	0.00000000723136	30	30
0.06422	0.00000000708403	30	30
0.06691	0.00000000350055	30	30
0.06694	0.00000000350976	30	30
0.06723	0.00000000370053	30	30
0.06680	0.00000000344672	30	30
0.06635	0.00000000367473	30	30
0.06727	0.00000000350760	30	30
0.06555	0.00000000345772	30	30
0.06760	0.00000000371578	30	30
0.06640	0.00000000349142	30	30
0.06737	0.00000000359705	30	30
0.06544	0.00000000354615	30	30
0.06656	0.00000000350247	30	30
0.06623	0.00000000356727	30	30
0.06631	0.00000000357080	30	30
0.06592	0.00000000347320	30	30
0.06495	0.00000000358099	30	30
0.06588	0.00000000357851	30	30
0.06725	0.00000000361942	30	30
0.06632	0.00000000349645	30	30
0.06714	0.00000000350157	30	30
0.06721	0.00000000371667	30	30
0.06719	0.00000000352671	30	30
0.06604	0.00000000348884	30	30
0.06584	0.00000000355785	30	30
0.06639	0.00000000357988	30	30
0.06687	0.00000000352004	30	30
0.06650	0.00000000360932	30	30
0.06619	0.00000000356860	30	30
0.06468	0.00000000342472	30	30
0.06687	0.00000000354528	30	30
0.06720	0.00000000353894	30	30
0.06696	0.00000000368687	30	30
0.06655	0.00000000351872	30	30
0.06646	0.00000000351211	30	30
0.06664	0.00000000367376	30	30
0.06654	0.00000000350968	30	30
0.06747	0.00000000352988	30	30
0.06598	0.00000000365282	30	30
0.06681	0.00000000352300	30	30
0.06553	0.00000000352521	30	30
0.06605	0.00000000357265	30	30
0.06691	0.00000000352101	30	30
0.06639	0.00000000363961	30	30
0.06538	0.00000000346954	30	30
0.06616	0.00000000349273	30	30
0.06638	0.00000000364443	30	30
0.06771	0.00000000354200	30	30
0.06654	0.00000000367493	30	30
0.06710	0.00000000352733	30	30
0.06614	0.00000000357870	30	30
0.06700	0.00000000361061	30	30
0.06720	0.00000000353341	30	30
0.06738	0.00000000354886	30	30
0.06631	0.00000000368265	30	30
0.06667	0.00000000352380	30	30
0.06586	0.00000000350590	30	30
0.06690	0.00000000371511	30	30
0.06694	0.00000000351074	30	30
0.06681	0.00000000351781	30	30
0.06480	0.00000000360553	30	30
0.06741	0.00000000370936	30	30
0.06717	0.00000000353394	30	30
0.06706	0.00000000351897	30	30
0.06612	0.00000000365516	30	30
0.06694	0.00000000354051	30	30
0.06604	0.00000000351059	30	30
0.06694	0.00000000369082	30	30
0.06694	0.00000000352641	30	30
0.06641	0.00000000351915	30	30
0.06660	0.00000000370606	30	30
0.06649	0.00000000351613	30	30
0.06696	0.00000000353774	30	30
0.06652	0.00000000368129	30	30
0.06699	0.00000000352018	30	30
0.06515	0.00000000346253	30	30
0.06526	0.00000000359534	30	30
0.06696	0.00000000363152	30	30
0.06729	0.00000000354085	30	30
0.06697	0.00000000351196	30	30
0.06648	0.00000000366399	30	30
0.06653	0.00000000349627	30	30
0.06685	0.00000000368930	30	30
0.06706	0.00000000352487	30	30
0.06650	0.00000000351495	30	30
0.06601	0.00000000366596	30	30
0.06676	0.00000000353438	30	30
0.06634	0.00000000349533	30	30
0.06614	0.00000000365567	30	30
0.06631	0.00000000352115	30	30
0.06615	0.00000000348660	30	30
0.06471	0.00000000358508	30	30
0.06684	0.00000000369682	30	30
0.06717	0.00000000352751	30	30
0.06700	0.00000000360568	30	30
0.06625	0.00000000360101	30	30
0.06722	0.00000000352853	30	30
0.06601	0.00000000363899	30	30
0.06702	0.00000000353521	30	30
0.06664	0.00000000352072	30	30
0.06709	0.00000000371893	30	30
0.06625	0.00000000353656	30	30
0.06591	0.00000000348091	30	30
0.06632	0.00000000359371	30	30
0.06591	0.00000000357877	30	30
0.06521	0.00000000346661	30	30
0.06282	0.00000000344910	30	30
0.06299	0.00000000338093	30	30
0.06728	0.00000000353139	30	30
0.06701	0.00000000353668	30	30
0.06715	0.00000000369907	30	30
0.06614	0.00000000352374	30	30
0.06670	0.00000000350503	30	30
0.06632	0.00000000367443	30	30
0.06650	0.00000000350094	30	30
0.06610	0.00000000351288	30	30
0.06545	0.00000000365471	30	30
0.06636	0.00000000350931	30	30
0.06634	0.00000000351513	30	30
0.06713	0.00000000369415	30	30
0.06672	0.00000000352091	30	30
0.06544	0.00000000348213	30	30
0.06514	0.00000000361999	30	30
0.06688	0.00000000352559	30	30
0.06734	0.00000000369948	30	30
0.06695	0.00000000351895	30	30
0.06608	0.00000000366670	30	30
0.06718	0.00000000352251	30	30
0.06593	0.00000000348555	30	30
0.06706	0.00000000371283	30	30
0.06683	0.00000000353641	30	30
0.06692	0.00000000356189	30	30
0.06509	0.00000000362454	30	30
0.06626	0.00000000350732	30	30
0.06626	0.00000000351003	30	30
0.06648	0.00000000365512	30	30
0.06531	0.00000000345195	30	30
0.06480	0.00000000359062	30	30
0.06503	0.00000000346808	30	30
0.06693	0.00000000352344	30	30
0.06746	0.00000000370405	30	30
0.06713	0.00000000351209	30	30
0.06575	0.00000000348514	30	30
0.06693	0.00000000369237	30	30
0.06635	0.00000000350545	30	30
0.06687	0.00000000360341	30	30
0.06610	0.00000000360933	30	30
0.06711	0.00000000354021	30	30
0.06635	0.00000000359355	30	30
0.06666	0.00000000363472	30	30
0.06621	0.00000000350732	30	30
0.06665	0.00000000361348	30	30
0.06633	0.00000000358869	30	30
0.06456	0.00000000342379	30	30
0.06603	0.00000000351397	30	30
0.06794	0.00000000359101	30	30
0.06673	0.00000000368800	30	30
0.06647	0.00000000351557	30	30
0.06653	0.00000000352538	30	30
0.06670	0.00000000368808	30	30
0.06688	0.00000000351010	30	30
0.06681	0.00000000360313	30	30
0.06679	0.00000000359511	30	30
0.06562	0.00000000348885	30	30
0.06659	0.00000000368633	30	30
0.06542	0.00000000348270	30	30
0.06626	0.00000000367322	30	30
0.06531	0.00000000347778	30	30
0.06503	0.00000000346049	30	30
0.06498	0.00000000346280	30	30
0.06732	0.00000000360792	30	30
0.06694	0.00000000363354	30	30
0.06737	0.00000000353975	30	30
0.06634	0.00000000360874	30	30
0.06684	0.00000000361524	30	30
0.06628	0.00000000349951	30	30
0.06720	0.00000000370839	30	30
0.06619	0.00000000350589	30	30
0.06677	0.00000000355798	30	30
0.06590	0.00000000364950	30	30
0.06547	0.00000000346457	30	30
0.06612	0.00000000351183	30	30
0.06658	0.00000000352935	30	30
0.06522	0.00000000361803	30	30
0.06511	0.00000000345865	30	30
0.06640	0.00000000353388	30	30
0.06670	0.00000000353819	30	30
0.06654	0.00000000354050	30	30
0.06699	0.00000000362509	30	30
0.06713	0.00000000364781	30	30
0.06595	0.00000000349831	30	30
0.06588	0.00000000351462	30	30
0.06640	0.00000000370477	30	30
0.06604	0.00000000350501	30	30
0.06634	0.00000000352185	30	30
0.06523	0.00000000357017	30	30
0.06432	0.00000000351719	30	30
0.06495	0.00000000347313	30	30
0.06443	0.00000000348692	30	30
0.06705	0.00000000370737	30	30
0.06698	0.00000000354498	30	30
0.06699	0.00000000354275	30	30
0.06625	0.00000000368698	30	30
0.06686	0.00000000351246	30	30
0.06577	0.00000000347460	30	30
0.06730	0.00000000369433	30	30
0.06638	0.00000000350480	30	30
0.06719	0.00000000371120	30	30
0.06634	0.00000000350977	30	30
0.06564	0.00000000347817	30	30
0.06559	0.00000000365294	30	30
0.06549	0.00000000348291	30	30
0.06467	0.00000000344115	30	30
0.06440	0.00000000357764	30	30
0.06612	0.00000000366109	30	30
0.06774	0.00000000355417	30	30
0.06612	0.00000000351690	30	30
0.06723	0.00000000370921	30	30
0.06602	0.00000000351211	30	30
0.06689	0.00000000352274	30	30
0.06685	0.00000000371737	30	30
0.06651	0.00000000351538	30	30
0.06580	0.00000000350652	30	30
0.06587	0.00000000367247	30	30
0.06620	0.00000000351220	30	30
0.06683	0.00000000368096	30	30
0.06552	0.00000000346779	30	30
0.06525	0.00000000347923	30	30
0.06541	0.00000000346143	30	30
0.06401	0.00000000355015	30	30
0.06686	0.00000000351792	30	30
0.06715	0.00000000354460	30	30
0.06672	0.00000000365940	30	30
0.06652	0.00000000351686	30	30
0.06682	0.00000000369420	30	30
0.06656	0.00000000352429	30	30
0.06770	0.00000000354869	30	30
0.06598	0.00000000368469	30	30
0.06567	0.00000000349455	30	30
0.06625	0.00000000353363	30	30
0.06581	0.00000000357873	30	30
0.06589	0.00000000359178	30	30
0.06574	0.00000000348487	30	30
0.06534	0.00000000346702	30	30
0.06478	0.00000000362573	30	30
0.06590	0.00000000366891	30	30
0.06717	0.00000000372196	30	30
0.06613	0.00000000351629	30	30
0.06711	0.00000000353754	30	30
0.06725	0.00000000371701	30	30
0.06720	0.00000000354025	30	30
0.06608	0.00000000368653	30	30
0.06646	0.00000000355577	30	30
0.06666	0.00000000351043	30	30
0.06637	0.00000000351957	30	30
0.06670	0.00000000369772	30	30
0.06641	0.00000000351929	30	30
0.06538	0.00000000347319	30	30
0.06435	0.00000000359603	30	30
0.06429	0.00000000347944	30	30
0.06734	0.00000000355336	30	30
0.06691	0.00000000373271	30	30
0.06699	0.00000000353639	30	30
0.06632	0.00000000351515	30	30
0.06638	0.00000000357999	30	30
0.06671	0.00000000360300	30	30
0.06601	0.00000000349073	30	30
0.06709	0.00000000362390	30	30
0.06583	0.00000000356724	30	30
0.06601	0.00000000350156	30	30
0.06682	0.00000000360398	30	30
0.06646	0.00000000360446	30	30
0.06583	0.00000000346884	30	30
0.06621	0.00000000365582	30	30
0.06507	0.00000000345220	30	30
0.06228	0.00000000338736	30	30
0.06628	0.00000000350037	30	30
0.06785	0.00000000371970	30	30
0.06632	0.00000000349070	30	30
0.06702	0.00000000371261	30	30
0.06633	0.00000000351988	30	30
0.06714	0.00000000354840	30	30
0.06680	0.00000000372395	30	30
0.06691	0.00000000354089	30	30
0.06566	0.00000000350291	30	30
0.06716	0.00000000371094	30	30
0.06651	0.00000000352844	30	30
0.06628	0.00000000355518	30	30
0.06611	0.00000000358063	30	30
0.06548	0.00000000347315	30	30
0.06502	0.00000000361366	30	30
0.06738	0.00000000368843	30	30
0.06718	0.00000000349145	30	30
0.06699	0.00000000368971	30	30
0.06604	0.00000000347715	30	30
0.06690	0.00000000350756	30	30
0.06574	0.00000000364743	30	30
0.06653	0.00000000352862	30	30
0.06715	0.00000000353686	30	30
0.06680	0.00000000368679	30	30
0.06640	0.00000000351942	30	30
0.06638	0.00000000349718	30	30
0.06644	0.00000000366153	30	30
0.06582	0.00000000346532	30	30
0.06592	0.00000000349982	30	30
0.06509	0.00000000361430	30	30
0.06488	0.00000000345354	30	30
0.06666	0.00000000352475	30	30
0.06763	0.00000000356914	30	30
0.06667	0.00000000367861	30	30
0.06670	0.00000000353042	30	30
0.06627	0.00000000351495	30	30
0.06695	0.00000000369069	30	30
0.06703	0.00000000352690	30	30
0.06683	0.00000000354669	30	30
0.06631	0.00000000368638	30	30
0.06594	0.00000000347760	30	30
0.06533	0.00000000348055	30	30
0.06623	0.00000000366832	30	30
0.06497	0.00000000343321	30	30
0.06555	0.00000000348476	30	30
0.06587	0.00000000364043	30	30
0.06693	0.00000000368163	30	30
0.06721	0.00000000352074	30	30
0.06738	0.00000000369743	30	30
0.06620	0.00000000346378	30	30
0.06681	0.00000000353844	30	30
0.06608	0.00000000366195	30	30
0.06715	0.00000000354319	30	30
0.06711	0.00000000362158	30	30
0.06715	0.00000000363375	30	30
0.06640	0.00000000350458	30	30
0.06642	0.00000000360913	30	30
0.06567	0.00000000353735	30	30
0.06470	0.00000000344468	30	30
0.06547	0.00000000348321	30	30
0.06659	0.00000000366134	30	30
0.06441	0.00000000343295	30	30
0.06713	0.00000000352589	30	30
0.06717	0.00000000368619	30	30
0.06699	0.00000000352984	30	30
